status,duration_sec,is_complete,source_file,respondent_id,region,researcher_id,start_time,end_time,start_date,start_hour
Completed successfully,1998.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1147.0,,,2025-07-02 10:20:00,2025-07-02 10:53:18,2025-07-02,10.0
Completed successfully,1524.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1148.0,,,2025-07-02 11:13:00,2025-07-02 11:38:24,2025-07-02,11.0
Completed successfully,2109.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1150.0,,,2025-07-03 00:21:00,2025-07-03 00:56:09,2025-07-03,0.0
Completed successfully,2278.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1151.0,,,2025-07-03 02:12:00,2025-07-03 02:49:58,2025-07-03,2.0
Completed successfully,2410.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1152.0,,,2025-07-01 23:05:00,2025-07-01 23:45:10,2025-07-01,23.0
Completed successfully,2185.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1154.0,,,2025-07-01 08:21:00,2025-07-01 08:57:25,2025-07-01,8.0
Completed successfully,2124.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1155.0,,,2025-07-03 05:57:00,2025-07-03 06:32:24,2025-07-03,5.0
Completed successfully,2286.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1156.0,,,2025-07-03 07:48:00,2025-07-03 08:26:06,2025-07-03,7.0
Completed successfully,1674.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1157.0,,,2025-07-03 08:34:00,2025-07-03 09:01:54,2025-07-03,8.0
Completed successfully,1805.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1158.0,,,2025-07-03 09:08:00,2025-07-03 09:38:05,2025-07-03,9.0
Completed successfully,4764.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1159.0,,,2025-07-03 06:09:00,2025-07-03 07:28:24,2025-07-03,6.0
Completed successfully,3613.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1160.0,,,2025-07-03 07:47:00,2025-07-03 08:47:13,2025-07-03,7.0
Completed successfully,4296.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1161.0,,,2025-07-03 09:00:00,2025-07-03 10:11:36,2025-07-03,9.0
Completed successfully,4900.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1162.0,,,2025-07-03 08:03:00,2025-07-03 09:24:40,2025-07-03,8.0
Completed successfully,3100.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1163.0,,,2025-07-03 10:24:00,2025-07-03 11:15:40,2025-07-03,10.0
Completed successfully,2260.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1164.0,,,2025-07-02 08:41:00,2025-07-02 09:18:40,2025-07-02,8.0
Completed successfully,4601.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1165.0,,,2025-07-03 08:11:00,2025-07-03 09:27:41,2025-07-03,8.0
Completed successfully,2466.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1166.0,,,2025-07-02 23:43:00,2025-07-03 00:24:06,2025-07-02,23.0
Completed successfully,2702.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1167.0,,,2025-07-03 11:03:00,2025-07-03 11:48:02,2025-07-03,11.0
Completed successfully,2492.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1168.0,,,2025-07-03 12:21:00,2025-07-03 13:02:32,2025-07-03,12.0
Completed successfully,660.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1170.0,,,2025-07-03 03:16:00,2025-07-03 04:05:27,2025-07-03,3.0
Completed successfully,3478.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1171.0,,,2025-07-03 05:22:00,2025-07-03 06:19:58,2025-07-03,5.0
Completed successfully,2811.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1172.0,,,2025-07-03 08:44:00,2025-07-03 09:30:51,2025-07-03,8.0
Completed successfully,2512.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1173.0,,,2025-07-02 04:06:00,2025-07-02 04:47:52,2025-07-02,4.0
Completed successfully,80.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1174.0,,,2025-07-02 06:33:00,2025-07-02 06:34:20,2025-07-02,6.0
Completed successfully,2438.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1175.0,,,2025-07-02 06:35:00,2025-07-02 07:15:38,2025-07-02,6.0
Completed successfully,2199.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1176.0,,,2025-07-02 08:44:00,2025-07-02 09:20:39,2025-07-02,8.0
Completed successfully,2546.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1177.0,,,2025-07-02 23:56:00,2025-07-03 00:38:26,2025-07-02,23.0
Completed successfully,2436.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1178.0,,,2025-07-03 11:37:00,2025-07-03 12:17:36,2025-07-03,11.0
Completed successfully,2065.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1179.0,,,2025-07-03 12:39:00,2025-07-03 13:13:25,2025-07-03,12.0
Completed successfully,1682.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1180.0,,,2025-07-03 13:20:00,2025-07-03 13:48:02,2025-07-03,13.0
Completed successfully,1766.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1182.0,,,2025-07-02 09:03:00,2025-07-02 09:32:26,2025-07-02,9.0
Completed successfully,1947.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1186.0,,,2025-07-03 00:47:00,2025-07-03 01:19:27,2025-07-03,0.0
Completed successfully,1796.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1187.0,,,2025-07-03 02:19:00,2025-07-03 02:48:56,2025-07-03,2.0
Completed successfully,1814.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1188.0,,,2025-07-03 05:05:00,2025-07-03 05:35:14,2025-07-03,5.0
Completed successfully,1861.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1189.0,,,2025-07-03 07:28:00,2025-07-03 07:59:01,2025-07-03,7.0
Completed successfully,1650.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1192.0,,,2025-07-03 10:24:00,2025-07-03 10:51:30,2025-07-03,10.0
Completed successfully,2445.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1193.0,,,2025-07-03 03:36:00,2025-07-03 04:16:45,2025-07-03,3.0
Completed successfully,2944.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1194.0,,,2025-07-03 05:45:00,2025-07-03 06:34:04,2025-07-03,5.0
Completed successfully,3256.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1195.0,,,2025-07-03 08:37:00,2025-07-03 09:31:16,2025-07-03,8.0
Completed successfully,2740.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1197.0,,,2025-07-03 12:05:00,2025-07-03 12:50:40,2025-07-03,12.0
Completed successfully,2540.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1198.0,,,2025-07-03 01:50:00,2025-07-03 02:32:20,2025-07-03,1.0
Completed successfully,2439.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1199.0,,,2025-07-03 08:09:00,2025-07-03 08:49:39,2025-07-03,8.0
Completed successfully,1973.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1200.0,,,2025-07-02 02:13:00,2025-07-02 02:45:53,2025-07-02,2.0
,,0,davo-premium-062725.xlsx,,,,,,,
